exchange,symbol,timestamp,time,top_bid,top_ask,amount_bid_10,amount_bid_25,amount_ask_10,amount_ask_25
bitstamp,ETHUSD,1675209598888295,2023-01-31T23:59:00.000000,1585.1,1585.4,175.9968451,640.0598584,129.08942446,504.06509876
bitstamp,ETHUSD,1675209659950909,2023-02-01T00:00:00.000000,1585.7,1586.1,223.159561,862.7566669600001,126.41139638000001,484.52345629
bitstamp,ETHUSD,1675209719690441,2023-02-01T00:01:00.000000,1585.7,1585.8,184.73475787,743.76921412,99.5849615,447.67289605999997
bitstamp,ETHUSD,1675209779632969,2023-02-01T00:02:00.000000,1587.5,1587.7,147.71412925,413.85546275000013,123.21902727000001,889.88113991
bitstamp,ETHUSD,1675209839933032,2023-02-01T00:03:00.000000,1588.9,1589.2,162.57558023,413.63799045000013,121.58493086,642.09602325
bitstamp,ETHUSD,1675209899956315,2023-02-01T00:04:00.000000,1586.1,1586.4,180.03479044000002,551.6145455000001,114.27821186,573.14117861
bitstamp,ETHUSD,1675209959797504,2023-02-01T00:05:00.000000,1582.9,1583.0,156.80596654,598.9188681,67.98700037,608.56038231
bitstamp,ETHUSD,1675210019962043,2023-02-01T00:06:00.000000,1584.2,1584.9,123.52925692000001,336.4453871900001,127.21421071999998,864.78483422
bitstamp,ETHUSD,1675210079896649,2023-02-01T00:07:00.000000,1584.3,1584.5,184.19005755000003,421.11479566000014,123.49351033,480.84786899000005
bitstamp,ETHUSD,1675210139495058,2023-02-01T00:08:00.000000,1583.8,1584.3,217.58727203,597.26014454,158.30346450000002,783.8668690699999
bitstamp,ETHUSD,1675210199874001,2023-02-01T00:09:00.000000,1582.5,1582.8,161.57346597,580.67840064,119.07420654,491.70972489999997
bitstamp,ETHUSD,1675210259840298,2023-02-01T00:10:00.000000,1583.2,1583.6,202.25887881,484.42327919999997,137.07600813000002,994.60779318
bitstamp,ETHUSD,1675210319821787,2023-02-01T00:11:00.000000,1582.2,1582.7,200.22556781000003,541.26763103,131.10257712,502.41767935000007
bitstamp,ETHUSD,1675210379924134,2023-02-01T00:12:00.000000,1583.8,1583.9,185.73798616,472.5460974800001,126.84425271999999,952.58976356
bitstamp,ETHUSD,1675210439823591,2023-02-01T00:13:00.000000,1583.7,1584.0,193.70803116000002,545.25080244,102.8875417,634.53032429
bitstamp,ETHUSD,1675210496355475,2023-02-01T00:14:00.000000,1584.9,1585.2,162.75876696,431.00959605,105.01450482999999,628.29776553
bitstamp,ETHUSD,1675210559652974,2023-02-01T00:15:00.000000,1583.1,1583.4,233.36111215,556.1466309,124.5109843,461.53557759000006
bitstamp,ETHUSD,1675210619689197,2023-02-01T00:16:00.000000,1584.3,1584.7,217.73057093000003,514.1863476200001,127.55973143,759.55888241
bitstamp,ETHUSD,1675210679982614,2023-02-01T00:17:00.000000,1583.3,1583.4,182.1430765,458.01788043,110.04950324,472.83628052000006
bitstamp,ETHUSD,1675210739976653,2023-02-01T00:18:00.000000,1583.6,1583.8,219.65749796,526.5082540299999,101.76229178000001,459.12850952
bitstamp,ETHUSD,1675210799816045,2023-02-01T00:19:00.000000,1582.9,1583.0,166.49047410999998,427.30026975999994,131.29684423,454.42018974
bitstamp,ETHUSD,1675210859546726,2023-02-01T00:20:00.000000,1584.0,1584.1,120.15998933,417.1776301500001,134.17206409000002,753.4621703700002
bitstamp,ETHUSD,1675210919629456,2023-02-01T00:21:00.000000,1584.7,1584.9,192.44439869,434.2317860500001,135.69732044,758.6038423499999
bitstamp,ETHUSD,1675210979461025,2023-02-01T00:22:00.000000,1584.9,1585.2,158.08724306,482.12564548,122.89016880999999,750.1526470199999
bitstamp,ETHUSD,1675211039779923,2023-02-01T00:23:00.000000,1585.3,1585.6,169.98563489,423.71007008000004,129.40025830000002,739.0396360200001
bitstamp,ETHUSD,1675211099976892,2023-02-01T00:24:00.000000,1585.2,1585.6,125.37770522999999,332.35345600000005,176.52748614,801.30637039
bitstamp,ETHUSD,1675211157469740,2023-02-01T00:25:00.000000,1583.9,1584.2,201.3489088,528.6842658700001,145.58199722,488.0253210000001
bitstamp,ETHUSD,1675211219876953,2023-02-01T00:26:00.000000,1583.3,1583.5,166.36098633,455.94138533,149.11480448,485.08554216000005
bitstamp,ETHUSD,1675211279524746,2023-02-01T00:27:00.000000,1582.7,1582.9,165.94137432,566.1691235,134.68138247000002,480.27181391
bitstamp,ETHUSD,1675211339830563,2023-02-01T00:28:00.000000,1582.9,1583.0,196.61620501,449.93023479999994,151.0645201,539.06711243
bitstamp,ETHUSD,1675211399244712,2023-02-01T00:29:00.000000,1581.7,1581.8,121.32284779000001,454.74614682,152.11515104,511.58191861000006
bitstamp,ETHUSD,1675211459804842,2023-02-01T00:30:00.000000,1578.0,1578.6,63.0071485,300.56069113000007,118.31530507,471.74069800999996
bitstamp,ETHUSD,1675211519728652,2023-02-01T00:31:00.000000,1580.4,1580.6,114.39817028,310.2107460000001,131.76248908,814.6220175700001
bitstamp,ETHUSD,1675211579317003,2023-02-01T00:32:00.000000,1580.6,1580.7,130.89854931999997,390.38867517,157.07038473,1160.82520808
bitstamp,ETHUSD,1675211639768123,2023-02-01T00:33:00.000000,1580.9,1581.0,125.37269236999998,406.70470514000004,137.52114176,916.8553759899999
bitstamp,ETHUSD,1675211699773594,2023-02-01T00:34:00.000000,1582.2,1582.5,172.41465594,424.02835424000006,136.73986478,481.84991047
bitstamp,ETHUSD,1675211759735233,2023-02-01T00:35:00.000000,1582.3,1582.5,176.95562040000002,460.68421496,124.65150062000001,487.33890303
bitstamp,ETHUSD,1675211819726273,2023-02-01T00:36:00.000000,1583.0,1583.1,131.96606142000002,420.91864633,106.08690427000002,373.31450333000004
bitstamp,ETHUSD,1675211879798269,2023-02-01T00:37:00.000000,1584.1,1584.3,153.1528799,329.9431295400001,117.80377395000001,705.17719326
bitstamp,ETHUSD,1675211939928691,2023-02-01T00:38:00.000000,1584.4,1584.6,178.48506424,493.02190598000004,113.98380361000001,785.64374828
bitstamp,ETHUSD,1675211999393868,2023-02-01T00:39:00.000000,1584.5,1584.9,191.4810784,525.2304142600001,162.5639083,908.18296292
bitstamp,ETHUSD,1675212059989514,2023-02-01T00:40:00.000000,1585.5,1585.7,131.22771728,393.06700863000003,90.76619817000001,706.60061103
bitstamp,ETHUSD,1675212119949607,2023-02-01T00:41:00.000000,1586.0,1586.2,129.44617546000003,512.1059003199999,112.95538729,361.99584480000004
bitstamp,ETHUSD,1675212179650101,2023-02-01T00:42:00.000000,1585.0,1585.2,141.00477333999999,572.3231738000001,155.10085772,742.72978233
bitstamp,ETHUSD,1675212239962988,2023-02-01T00:43:00.000000,1585.0,1585.2,163.27550291999998,413.44616030000003,119.94339965,709.4998791200001
bitstamp,ETHUSD,1675212299985048,2023-02-01T00:44:00.000000,1584.0,1584.2,156.87897768000002,456.65420166000007,124.83175909,938.6279459199999
bitstamp,ETHUSD,1675212359035773,2023-02-01T00:45:00.000000,1585.1,1585.2,172.00139278999998,418.22439139000005,98.25682319,715.2572165700001
bitstamp,ETHUSD,1675212419897482,2023-02-01T00:46:00.000000,1585.5,1585.6,104.38100041,360.78361726,140.91982379,1098.3880679000001
bitstamp,ETHUSD,1675212479758360,2023-02-01T00:47:00.000000,1586.0,1586.3,192.56960249999997,488.44869074,143.83437734,944.2425245100001
bitstamp,ETHUSD,1675212538675997,2023-02-01T00:48:00.000000,1584.7,1584.9,165.36917755,596.8293572700001,129.80203267,411.89186999999987
bitstamp,ETHUSD,1675212599828220,2023-02-01T00:49:00.000000,1585.7,1585.9,127.39373212999999,401.37928874,157.27394127,953.3478159800002
bitstamp,ETHUSD,1675212659814659,2023-02-01T00:50:00.000000,1585.0,1585.6,210.03124865,587.8909508800001,133.13914907,608.79045804
bitstamp,ETHUSD,1675212719829364,2023-02-01T00:51:00.000000,1585.6,1585.7,129.48081651,489.0275722200001,149.82710588,957.50384629
bitstamp,ETHUSD,1675212779380235,2023-02-01T00:52:00.000000,1586.3,1586.4,125.24856239,402.58031048000004,131.64193796,720.78232726
bitstamp,ETHUSD,1675212839678619,2023-02-01T00:53:00.000000,1584.9,1585.0,178.84368017000003,578.65113034,101.38986646,330.76045668999996
bitstamp,ETHUSD,1675212899687386,2023-02-01T00:54:00.000000,1584.6,1584.7,208.05496861,613.4397447800001,127.86071630999999,492.9169275299999
bitstamp,ETHUSD,1675212959994905,2023-02-01T00:55:00.000000,1584.4,1584.5,195.80661074000002,546.9116187700001,111.73157488,707.7104902299999
bitstamp,ETHUSD,1675213019883999,2023-02-01T00:56:00.000000,1583.8,1584.0,205.27769105,546.43027315,118.72686132999999,708.19163266
bitstamp,ETHUSD,1675213079467429,2023-02-01T00:57:00.000000,1583.3,1583.5,206.30145199000003,637.4771273299999,116.21951715,390.30505644
bitstamp,ETHUSD,1675213139805214,2023-02-01T00:58:00.000000,1583.5,1583.7,199.68234632000002,577.1019288400001,130.16263295000002,785.0703674599999
bitstamp,ETHUSD,1675213199832749,2023-02-01T00:59:00.000000,1583.1,1583.2,220.16049264000003,522.04031846,136.29740504,485.98978241
bitstamp,ETHUSD,1675213259630563,2023-02-01T01:00:00.000000,1583.6,1583.7,179.56225749,515.3490926500001,110.23504548000001,490.15416695999994
bitstamp,ETHUSD,1675213319647806,2023-02-01T01:01:00.000000,1585.1,1585.2,166.30578907,486.68865086,100.0558063,680.2709137400001
bitstamp,ETHUSD,1675213378760829,2023-02-01T01:02:00.000000,1585.9,1586.0,144.72955122,461.85892049,120.19963825000002,651.1665890200001
bitstamp,ETHUSD,1675213439641751,2023-02-01T01:03:00.000000,1585.6,1586.0,201.37491645,476.64823973000006,165.75571805,802.04066273
bitstamp,ETHUSD,1675213499714037,2023-02-01T01:04:00.000000,1584.5,1584.6,153.64519335999998,575.94315998,139.59969906000003,484.32215146
bitstamp,ETHUSD,1675213559229953,2023-02-01T01:05:00.000000,1585.1,1585.2,152.46078411,398.03472966,116.13332442000001,991.6032617600001
bitstamp,ETHUSD,1675213619929935,2023-02-01T01:06:00.000000,1584.4,1584.6,114.41153057999999,543.96502447,108.38659937000001,705.5131066200001
bitstamp,ETHUSD,1675213679956834,2023-02-01T01:07:00.000000,1583.9,1584.2,197.78435581,587.80269659,158.54014643,788.0365912099999
bitstamp,ETHUSD,1675213739284729,2023-02-01T01:08:00.000000,1585.7,1585.9,143.19711193,404.24826995000006,115.64230850000001,756.9625758899999
