time,exchange,symbol,ask_amount,ask_price,bid_price,bid_amount
2022-11-01T00:46:00.000000,ftx,ETH-PERP,225.947,1572.5,1572.4,28.842
2022-11-01T00:47:00.000000,ftx,ETH-PERP,144.616,1572.8,1572.7,122.95
2022-11-01T00:48:00.000000,ftx,ETH-PERP,169.469,1571.3,1571.2,97.464
2022-11-01T00:49:00.000000,ftx,ETH-PERP,293.749,1571.1,1571.0,51.612
2022-11-01T00:50:00.000000,ftx,ETH-PERP,10.013,1571.3,1571.2,332.328
2022-11-01T00:51:00.000000,ftx,ETH-PERP,2154.584,1571.0,1570.9,232.83
2022-11-01T00:52:00.000000,ftx,ETH-PERP,57.628,1570.4,1570.3,120.725
2022-11-01T00:53:00.000000,ftx,ETH-PERP,284.728,1570.0,1569.9,17.294
2022-11-01T00:54:00.000000,ftx,ETH-PERP,45.607,1570.7,1570.6,464.768
2022-11-01T00:55:00.000000,ftx,ETH-PERP,67.773,1570.7,1570.6,510.367
2022-11-01T00:56:00.000000,ftx,ETH-PERP,539.121,1569.6,1569.5,8.726
2022-11-01T00:57:00.000000,ftx,ETH-PERP,261.8,1569.9,1569.8,79.359
2022-11-01T00:58:00.000000,ftx,ETH-PERP,0.105,1570.3,1570.2,550.882
2022-11-01T00:59:00.000000,ftx,ETH-PERP,148.982,1569.9,1569.8,49.193
2022-11-01T01:00:00.000000,ftx,ETH-PERP,132.067,1570.6,1570.5,552.735
2022-11-01T01:01:00.000000,ftx,ETH-PERP,138.734,1569.9,1569.8,81.847
2022-11-01T01:02:00.000000,ftx,ETH-PERP,207.31,1569.5,1569.4,48.098
2022-11-01T01:03:00.000000,ftx,ETH-PERP,107.888,1570.6,1570.5,429.168
2022-11-01T01:04:00.000000,ftx,ETH-PERP,331.383,1570.8,1570.7,60.447
2022-11-01T01:05:00.000000,ftx,ETH-PERP,161.17,1571.2,1571.1,8.081
2022-11-01T01:06:00.000000,ftx,ETH-PERP,35.742,1570.8,1570.7,537.719
2022-11-01T01:07:00.000000,ftx,ETH-PERP,68.575,1570.8,1570.7,132.821
2022-11-01T01:08:00.000000,ftx,ETH-PERP,34.587,1570.1,1570.0,415.411
2022-11-01T01:09:00.000000,ftx,ETH-PERP,43.047,1570.9,1570.8,345.984
2022-11-01T01:10:00.000000,ftx,ETH-PERP,52.647,1571.7,1571.6,155.821
2022-11-01T01:11:00.000000,ftx,ETH-PERP,48.92,1572.2,1572.1,148.885
2022-11-01T01:12:00.000000,ftx,ETH-PERP,7.796,1574.0,1573.9,247.979
2022-11-01T01:13:00.000000,ftx,ETH-PERP,805.583,1573.5,1573.4,43.926
2022-11-01T01:14:00.000000,ftx,ETH-PERP,636.133,1573.5,1573.4,82.083
2022-11-01T01:15:00.000000,ftx,ETH-PERP,522.556,1572.3,1572.2,9.273
2022-11-01T01:16:00.000000,ftx,ETH-PERP,217.272,1572.5,1572.4,93.331
2022-11-01T01:17:00.000000,ftx,ETH-PERP,12.236,1572.0,1571.9,208.679
2022-11-01T01:18:00.000000,ftx,ETH-PERP,53.179,1572.5,1572.4,143.098
2022-11-01T01:19:00.000000,ftx,ETH-PERP,48.826,1572.8,1572.7,569.167
2022-11-01T01:20:00.000000,ftx,ETH-PERP,103.953,1574.9,1574.8,128.999
2022-11-01T01:21:00.000000,ftx,ETH-PERP,345.286,1579.9,1579.8,16.888
2022-11-01T01:22:00.000000,ftx,ETH-PERP,194.027,1578.3,1578.2,52.238
2022-11-01T01:23:00.000000,ftx,ETH-PERP,65.742,1578.3,1578.2,281.221
2022-11-01T01:24:00.000000,ftx,ETH-PERP,40.483,1579.9,1579.8,103.908
2022-11-01T01:25:00.000000,ftx,ETH-PERP,312.912,1580.3,1580.2,10.475
2022-11-01T01:26:00.000000,ftx,ETH-PERP,15.766,1580.2,1580.1,271.899
2022-11-01T01:27:00.000000,ftx,ETH-PERP,162.615,1581.2,1581.1,101.144
2022-11-01T01:28:00.000000,ftx,ETH-PERP,50.146,1581.2,1581.1,206.671
2022-11-01T01:29:00.000000,ftx,ETH-PERP,887.491,1581.4,1581.3,80.777
2022-11-01T01:30:00.000000,ftx,ETH-PERP,5.981,1581.7,1581.6,216.629
2022-11-01T01:31:00.000000,ftx,ETH-PERP,66.431,1583.2,1583.1,142.878
2022-11-01T01:32:00.000000,ftx,ETH-PERP,18.437,1582.4,1582.3,199.358
2022-11-01T01:33:00.000000,ftx,ETH-PERP,326.021,1584.0,1583.9,18.496
2022-11-01T01:34:00.000000,ftx,ETH-PERP,449.949,1582.4,1582.3,2.596
2022-11-01T01:35:00.000000,ftx,ETH-PERP,186.423,1582.9,1582.8,4.756
2022-11-01T01:36:00.000000,ftx,ETH-PERP,77.782,1582.7,1582.6,58.556
2022-11-01T01:37:00.000000,ftx,ETH-PERP,2.923,1582.6,1582.5,586.458
2022-11-01T01:38:00.000000,ftx,ETH-PERP,42.495,1583.0,1582.9,128.979
2022-11-01T01:39:00.000000,ftx,ETH-PERP,243.268,1582.3,1582.2,176.175
2022-11-01T01:40:00.000000,ftx,ETH-PERP,518.207,1582.1,1582.0,240.664
2022-11-01T01:41:00.000000,ftx,ETH-PERP,57.05,1582.0,1581.9,285.428
2022-11-01T01:42:00.000000,ftx,ETH-PERP,197.434,1581.1,1581.0,5.409
2022-11-01T01:43:00.000000,ftx,ETH-PERP,0.145,1580.4,1580.3,676.438
2022-11-01T01:44:00.000000,ftx,ETH-PERP,341.01,1580.4,1580.3,4.082
2022-11-01T01:45:00.000000,ftx,ETH-PERP,187.787,1580.0,1579.9,10.665
2022-11-01T01:46:00.000000,ftx,ETH-PERP,0.791,1579.9,1579.8,479.832
2022-11-01T01:47:00.000000,ftx,ETH-PERP,75.163,1579.4,1579.3,169.331
2022-11-01T01:48:00.000000,ftx,ETH-PERP,296.609,1580.3,1580.2,106.216
2022-11-01T01:49:00.000000,ftx,ETH-PERP,348.137,1579.8,1579.7,42.68
2022-11-01T01:50:00.000000,ftx,ETH-PERP,62.107,1579.3,1579.2,73.22
2022-11-01T01:51:00.000000,ftx,ETH-PERP,101.214,1578.2,1578.1,64.431
2022-11-01T01:52:00.000000,ftx,ETH-PERP,72.886,1580.1,1580.0,331.788
2022-11-01T01:53:00.000000,ftx,ETH-PERP,91.569,1580.8,1580.7,120.326
2022-11-01T01:54:00.000000,ftx,ETH-PERP,188.659,1580.5,1580.4,20.15
2022-11-01T01:55:00.000000,ftx,ETH-PERP,122.856,1580.0,1579.9,126.84
2022-11-01T01:56:00.000000,ftx,ETH-PERP,43.609,1579.7,1579.6,402.711
2022-11-01T01:57:00.000000,ftx,ETH-PERP,325.673,1579.3,1579.2,73.231
2022-11-01T01:58:00.000000,ftx,ETH-PERP,208.798,1578.9,1578.8,42.0
2022-11-01T01:59:00.000000,ftx,ETH-PERP,15.165,1580.9,1580.8,398.162
2022-11-01T02:00:00.000000,ftx,ETH-PERP,27.706,1580.3,1580.2,224.856
2022-11-01T02:01:00.000000,ftx,ETH-PERP,74.1,1582.1,1582.0,236.736
2022-11-01T02:02:00.000000,ftx,ETH-PERP,145.958,1581.3,1581.2,169.585
2022-11-01T02:03:00.000000,ftx,ETH-PERP,275.251,1579.4,1579.3,4.594
2022-11-01T02:04:00.000000,ftx,ETH-PERP,605.204,1579.0,1578.9,20.108
2022-11-01T02:05:00.000000,ftx,ETH-PERP,234.565,1581.2,1581.1,0.115
2022-11-01T02:06:00.000000,ftx,ETH-PERP,473.234,1581.7,1581.6,0.954
2022-11-01T02:07:00.000000,ftx,ETH-PERP,81.065,1581.4,1581.3,184.391
2022-11-01T02:08:00.000000,ftx,ETH-PERP,164.573,1581.4,1581.3,170.905
2022-11-01T02:09:00.000000,ftx,ETH-PERP,54.015,1580.7,1580.6,366.09
2022-11-01T02:10:00.000000,ftx,ETH-PERP,11.176,1580.9,1580.8,417.242
2022-11-01T02:11:00.000000,ftx,ETH-PERP,69.589,1580.7,1580.6,282.77
2022-11-01T02:12:00.000000,ftx,ETH-PERP,205.434,1580.2,1580.1,1.275
2022-11-01T02:13:00.000000,ftx,ETH-PERP,48.737,1579.9,1579.8,105.616
2022-11-01T02:14:00.000000,ftx,ETH-PERP,99.53,1581.5,1581.4,90.773
2022-11-01T02:15:00.000000,ftx,ETH-PERP,224.291,1579.8,1579.7,189.516
2022-11-01T02:16:00.000000,ftx,ETH-PERP,8.235,1578.4,1578.3,493.268
2022-11-01T02:17:00.000000,ftx,ETH-PERP,2.782,1579.4,1579.3,162.375
2022-11-01T02:18:00.000000,ftx,ETH-PERP,108.195,1579.8,1579.7,144.379
2022-11-01T02:19:00.000000,ftx,ETH-PERP,77.602,1579.6,1579.5,268.726
2022-11-01T02:20:00.000000,ftx,ETH-PERP,354.623,1580.6,1580.5,43.542
2022-11-01T02:21:00.000000,ftx,ETH-PERP,0.164,1579.9,1579.8,279.848
2022-11-01T02:22:00.000000,ftx,ETH-PERP,7.598,1580.5,1580.4,336.604
2022-11-01T02:23:00.000000,ftx,ETH-PERP,82.606,1579.9,1579.8,162.692
2022-11-01T02:24:00.000000,ftx,ETH-PERP,2.269,1580.2,1580.1,220.03
2022-11-01T02:25:00.000000,ftx,ETH-PERP,3.172,1581.7,1581.6,225.102
2022-11-01T02:26:00.000000,ftx,ETH-PERP,163.972,1581.2,1581.1,64.396
2022-11-01T02:27:00.000000,ftx,ETH-PERP,7.18,1582.0,1581.9,186.896
2022-11-01T02:28:00.000000,ftx,ETH-PERP,75.41,1583.1,1583.0,62.628
2022-11-01T02:29:00.000000,ftx,ETH-PERP,258.413,1582.8,1582.7,0.187
2022-11-01T02:30:00.000000,ftx,ETH-PERP,16.896,1584.1,1584.0,181.974
2022-11-01T02:31:00.000000,ftx,ETH-PERP,195.552,1586.0,1585.9,36.658
2022-11-01T02:32:00.000000,ftx,ETH-PERP,190.688,1585.2,1585.1,33.311
2022-11-01T02:33:00.000000,ftx,ETH-PERP,2.679,1585.8,1585.7,285.731
2022-11-01T02:34:00.000000,ftx,ETH-PERP,10.372,1586.4,1586.3,177.808
2022-11-01T02:35:00.000000,ftx,ETH-PERP,220.958,1590.2,1590.1,85.946
2022-11-01T02:36:00.000000,ftx,ETH-PERP,101.736,1591.7,1591.6,107.039
2022-11-01T02:37:00.000000,ftx,ETH-PERP,114.129,1591.5,1591.4,85.223
2022-11-01T02:38:00.000000,ftx,ETH-PERP,738.646,1590.4,1590.3,47.271
2022-11-01T02:39:00.000000,ftx,ETH-PERP,490.195,1588.0,1587.9,154.113
2022-11-01T02:40:00.000000,ftx,ETH-PERP,17.094,1589.3,1589.2,217.463
2022-11-01T02:41:00.000000,ftx,ETH-PERP,574.744,1588.8,1588.7,51.902
2022-11-01T02:42:00.000000,ftx,ETH-PERP,687.744,1588.0,1587.9,0.008
2022-11-01T02:43:00.000000,ftx,ETH-PERP,54.929,1588.6,1588.5,171.525
2022-11-01T02:44:00.000000,ftx,ETH-PERP,43.392,1588.6,1588.5,540.058
2022-11-01T02:45:00.000000,ftx,ETH-PERP,130.529,1589.4,1589.3,79.364
2022-11-01T02:46:00.000000,ftx,ETH-PERP,77.148,1589.2,1589.1,77.779
2022-11-01T02:47:00.000000,ftx,ETH-PERP,403.569,1589.9,1589.8,97.582
2022-11-01T02:48:00.000000,ftx,ETH-PERP,198.426,1591.0,1590.9,113.988
2022-11-01T02:49:00.000000,ftx,ETH-PERP,113.497,1595.0,1594.9,595.146
2022-11-01T02:50:00.000000,ftx,ETH-PERP,44.573,1598.1,1598.0,273.058
2022-11-01T02:51:00.000000,ftx,ETH-PERP,114.241,1598.6,1598.5,45.538
2022-11-01T02:52:00.000000,ftx,ETH-PERP,75.098,1598.7,1598.6,236.941
2022-11-01T02:53:00.000000,ftx,ETH-PERP,58.831,1598.6,1598.5,109.665
2022-11-01T02:54:00.000000,ftx,ETH-PERP,226.706,1597.7,1597.6,49.305
2022-11-01T02:55:00.000000,ftx,ETH-PERP,54.867,1597.5,1597.4,169.26
2022-11-01T02:56:00.000000,ftx,ETH-PERP,12.27,1598.0,1597.9,449.746
2022-11-01T02:57:00.000000,ftx,ETH-PERP,49.804,1596.9,1596.8,203.396
2022-11-01T02:58:00.000000,ftx,ETH-PERP,48.699,1599.8,1599.7,166.404
2022-11-01T02:59:00.000000,ftx,ETH-PERP,123.184,1598.5,1598.4,90.116
2022-11-01T03:00:00.000000,ftx,ETH-PERP,515.991,1597.8,1597.7,6.169
2022-11-01T03:01:00.000000,ftx,ETH-PERP,173.533,1602.1,1602.0,70.974
2022-11-01T03:02:00.000000,ftx,ETH-PERP,179.271,1601.8,1601.7,66.06
2022-11-01T03:03:00.000000,ftx,ETH-PERP,374.215,1603.6,1603.5,11.188
2022-11-01T03:04:00.000000,ftx,ETH-PERP,443.636,1598.9,1598.8,8.426
2022-11-01T03:05:00.000000,ftx,ETH-PERP,76.775,1596.6,1596.5,128.24
2022-11-01T03:06:00.000000,ftx,ETH-PERP,286.385,1596.1,1596.0,55.27
2022-11-01T03:07:00.000000,ftx,ETH-PERP,724.494,1595.0,1594.9,86.848
2022-11-01T03:08:00.000000,ftx,ETH-PERP,547.14,1595.6,1595.5,13.684
2022-11-01T03:09:00.000000,ftx,ETH-PERP,217.734,1594.6,1594.5,63.687
2022-11-01T03:10:00.000000,ftx,ETH-PERP,367.042,1593.8,1593.7,98.413
2022-11-01T03:11:00.000000,ftx,ETH-PERP,731.931,1593.0,1592.9,89.155
2022-11-01T03:12:00.000000,ftx,ETH-PERP,8.0,1591.1,1591.0,57.467
2022-11-01T03:13:00.000000,ftx,ETH-PERP,584.556,1591.7,1591.6,14.386
2022-11-01T03:14:00.000000,ftx,ETH-PERP,467.749,1589.2,1589.1,2.526
2022-11-01T03:15:00.000000,ftx,ETH-PERP,92.812,1590.9,1590.8,181.703
2022-11-01T03:16:00.000000,ftx,ETH-PERP,305.645,1588.3,1588.2,0.929
2022-11-01T03:17:00.000000,ftx,ETH-PERP,85.529,1587.6,1587.5,74.176
2022-11-01T03:18:00.000000,ftx,ETH-PERP,53.925,1588.2,1588.1,119.637
2022-11-01T03:19:00.000000,ftx,ETH-PERP,65.389,1588.9,1588.8,141.395
2022-11-01T03:20:00.000000,ftx,ETH-PERP,555.687,1588.1,1588.0,25.353
2022-11-01T03:21:00.000000,ftx,ETH-PERP,118.043,1589.5,1589.4,88.696
2022-11-01T03:22:00.000000,ftx,ETH-PERP,25.04,1590.2,1590.1,325.662
2022-11-01T03:23:00.000000,ftx,ETH-PERP,5.782,1590.3,1590.2,317.04
2022-11-01T03:24:00.000000,ftx,ETH-PERP,90.413,1590.1,1590.0,1151.801
2022-11-01T03:25:00.000000,ftx,ETH-PERP,28.879,1587.8,1587.7,188.244
2022-11-01T03:26:00.000000,ftx,ETH-PERP,13.546,1588.6,1588.5,385.533
2022-11-01T03:27:00.000000,ftx,ETH-PERP,102.997,1588.1,1588.0,59.025
2022-11-01T03:28:00.000000,ftx,ETH-PERP,57.488,1588.7,1588.6,448.266
2022-11-01T03:29:00.000000,ftx,ETH-PERP,203.319,1588.1,1588.0,29.451
2022-11-01T03:30:00.000000,ftx,ETH-PERP,111.829,1587.8,1587.7,152.509
2022-11-01T03:31:00.000000,ftx,ETH-PERP,237.391,1586.1,1586.0,26.177
2022-11-01T03:32:00.000000,ftx,ETH-PERP,58.941,1585.0,1584.9,239.682
2022-11-01T03:33:00.000000,ftx,ETH-PERP,325.386,1584.4,1584.3,6.72
2022-11-01T03:34:00.000000,ftx,ETH-PERP,4.176,1585.0,1584.9,219.077
2022-11-01T03:35:00.000000,ftx,ETH-PERP,421.403,1584.8,1584.7,62.751
2022-11-01T03:36:00.000000,ftx,ETH-PERP,139.055,1585.4,1585.3,114.736
2022-11-01T03:37:00.000000,ftx,ETH-PERP,155.611,1585.4,1585.3,25.453
2022-11-01T03:38:00.000000,ftx,ETH-PERP,174.174,1584.6,1584.5,100.832
2022-11-01T03:39:00.000000,ftx,ETH-PERP,326.548,1583.7,1583.6,10.691
2022-11-01T03:40:00.000000,ftx,ETH-PERP,53.218,1585.1,1585.0,377.168
2022-11-01T03:41:00.000000,ftx,ETH-PERP,42.787,1584.3,1584.2,404.017
2022-11-01T03:42:00.000000,ftx,ETH-PERP,10.038,1585.3,1585.2,599.489
2022-11-01T03:43:00.000000,ftx,ETH-PERP,139.189,1585.4,1585.3,71.734
2022-11-01T03:44:00.000000,ftx,ETH-PERP,100.974,1585.3,1585.2,182.336
2022-11-01T03:45:00.000000,ftx,ETH-PERP,179.673,1585.6,1585.5,17.37
2022-11-01T03:46:00.000000,ftx,ETH-PERP,83.909,1585.6,1585.5,178.545
2022-11-01T03:47:00.000000,ftx,ETH-PERP,594.841,1585.2,1585.1,334.867
2022-11-01T03:48:00.000000,ftx,ETH-PERP,97.581,1585.1,1585.0,116.477
2022-11-01T03:49:00.000000,ftx,ETH-PERP,551.866,1585.7,1585.6,38.885
2022-11-01T03:50:00.000000,ftx,ETH-PERP,335.037,1585.0,1584.9,6.33
2022-11-01T03:51:00.000000,ftx,ETH-PERP,448.894,1587.0,1586.9,82.325
2022-11-01T03:52:00.000000,ftx,ETH-PERP,152.201,1587.3,1587.2,209.824
2022-11-01T03:53:00.000000,ftx,ETH-PERP,600.346,1588.0,1587.9,10.002
2022-11-01T03:54:00.000000,ftx,ETH-PERP,81.721,1589.0,1588.9,350.795
2022-11-01T03:55:00.000000,ftx,ETH-PERP,563.95,1588.0,1587.9,59.612
2022-11-01T03:56:00.000000,ftx,ETH-PERP,103.435,1587.8,1587.7,66.573
2022-11-01T03:57:00.000000,ftx,ETH-PERP,198.953,1585.9,1585.8,81.523
2022-11-01T03:58:00.000000,ftx,ETH-PERP,6.311,1586.9,1586.8,369.032
2022-11-01T03:59:00.000000,ftx,ETH-PERP,568.016,1586.6,1586.5,10.058
2022-11-01T04:00:00.000000,ftx,ETH-PERP,276.693,1586.5,1586.4,79.496
2022-11-01T04:01:00.000000,ftx,ETH-PERP,169.152,1586.5,1586.4,132.834
2022-11-01T04:02:00.000000,ftx,ETH-PERP,108.755,1586.5,1586.4,238.999
2022-11-01T04:03:00.000000,ftx,ETH-PERP,18.517,1587.3,1587.2,189.951
2022-11-01T04:04:00.000000,ftx,ETH-PERP,20.613,1587.1,1587.0,97.071
2022-11-01T04:05:00.000000,ftx,ETH-PERP,166.378,1587.1,1587.0,85.065
2022-11-01T04:06:00.000000,ftx,ETH-PERP,444.158,1586.7,1586.6,1.595
2022-11-01T04:07:00.000000,ftx,ETH-PERP,138.419,1585.3,1585.2,51.631
2022-11-01T04:08:00.000000,ftx,ETH-PERP,342.979,1582.7,1582.6,27.647
2022-11-01T04:09:00.000000,ftx,ETH-PERP,6.648,1583.3,1583.2,453.972
2022-11-01T04:10:00.000000,ftx,ETH-PERP,175.165,1582.2,1582.1,156.655
2022-11-01T04:11:00.000000,ftx,ETH-PERP,58.81,1582.2,1582.1,507.281
2022-11-01T04:12:00.000000,ftx,ETH-PERP,44.948,1581.4,1581.3,301.307
2022-11-01T04:13:00.000000,ftx,ETH-PERP,302.488,1581.9,1581.8,79.668
2022-11-01T04:14:00.000000,ftx,ETH-PERP,160.922,1583.0,1582.9,160.987
2022-11-01T04:15:00.000000,ftx,ETH-PERP,9.343,1582.7,1582.6,244.863
2022-11-01T04:16:00.000000,ftx,ETH-PERP,62.868,1582.8,1582.7,179.61
2022-11-01T04:17:00.000000,ftx,ETH-PERP,248.802,1583.7,1583.6,94.505
2022-11-01T04:18:00.000000,ftx,ETH-PERP,11.127,1583.7,1583.6,358.362
2022-11-01T04:19:00.000000,ftx,ETH-PERP,233.49,1584.2,1584.1,48.853
2022-11-01T04:20:00.000000,ftx,ETH-PERP,0.004,1585.0,1584.9,381.021
2022-11-01T04:21:00.000000,ftx,ETH-PERP,212.579,1586.1,1586.0,103.167
2022-11-01T04:22:00.000000,ftx,ETH-PERP,8.702,1586.2,1586.1,147.432
2022-11-01T04:23:00.000000,ftx,ETH-PERP,529.736,1587.6,1587.5,11.892
2022-11-01T04:24:00.000000,ftx,ETH-PERP,783.022,1588.6,1588.5,13.508
2022-11-01T04:25:00.000000,ftx,ETH-PERP,115.242,1589.5,1589.4,114.701
2022-11-01T04:26:00.000000,ftx,ETH-PERP,17.806,1587.8,1587.7,193.275
2022-11-01T04:27:00.000000,ftx,ETH-PERP,72.574,1587.6,1587.5,139.352
2022-11-01T04:28:00.000000,ftx,ETH-PERP,215.047,1586.3,1586.2,94.116
2022-11-01T04:29:00.000000,ftx,ETH-PERP,210.765,1586.0,1585.9,232.425
2022-11-01T04:30:00.000000,ftx,ETH-PERP,241.598,1587.3,1587.2,134.828
2022-11-01T04:31:00.000000,ftx,ETH-PERP,18.213,1585.1,1585.0,431.783
2022-11-01T04:32:00.000000,ftx,ETH-PERP,184.224,1586.4,1586.3,19.138
2022-11-01T04:33:00.000000,ftx,ETH-PERP,50.767,1586.6,1586.5,468.541
2022-11-01T04:34:00.000000,ftx,ETH-PERP,170.466,1588.0,1587.9,258.288
2022-11-01T04:35:00.000000,ftx,ETH-PERP,13.089,1588.0,1587.9,681.187
2022-11-01T04:36:00.000000,ftx,ETH-PERP,91.688,1589.8,1589.7,68.848
2022-11-01T04:37:00.000000,ftx,ETH-PERP,113.087,1591.3,1591.2,166.303
2022-11-01T04:38:00.000000,ftx,ETH-PERP,229.622,1592.0,1591.9,21.527
2022-11-01T04:39:00.000000,ftx,ETH-PERP,569.155,1591.7,1591.6,6.4
2022-11-01T04:40:00.000000,ftx,ETH-PERP,151.24,1592.6,1592.5,34.688
2022-11-01T04:41:00.000000,ftx,ETH-PERP,121.251,1592.4,1592.3,215.624
2022-11-01T04:42:00.000000,ftx,ETH-PERP,132.915,1591.3,1591.2,53.773
2022-11-01T04:43:00.000000,ftx,ETH-PERP,92.719,1590.0,1589.9,181.869
2022-11-01T04:44:00.000000,ftx,ETH-PERP,367.73,1591.0,1590.9,3.356
2022-11-01T04:45:00.000000,ftx,ETH-PERP,12.227,1592.3,1592.2,623.59
2022-11-01T04:46:00.000000,ftx,ETH-PERP,36.563,1591.8,1591.7,25.885
2022-11-01T04:47:00.000000,ftx,ETH-PERP,40.79,1590.3,1590.2,226.067
2022-11-01T04:48:00.000000,ftx,ETH-PERP,145.692,1590.1,1590.0,50.458
2022-11-01T04:49:00.000000,ftx,ETH-PERP,314.314,1588.7,1588.6,63.406
2022-11-01T04:50:00.000000,ftx,ETH-PERP,4.399,1589.0,1588.9,684.81
2022-11-01T04:51:00.000000,ftx,ETH-PERP,161.464,1590.0,1589.9,23.279
2022-11-01T04:52:00.000000,ftx,ETH-PERP,205.155,1589.1,1589.0,52.347
2022-11-01T04:53:00.000000,ftx,ETH-PERP,45.472,1588.8,1588.7,231.466
2022-11-01T04:54:00.000000,ftx,ETH-PERP,38.517,1589.8,1589.7,224.926
2022-11-01T04:55:00.000000,ftx,ETH-PERP,88.38,1589.8,1589.7,231.161
2022-11-01T04:56:00.000000,ftx,ETH-PERP,111.555,1589.6,1589.5,40.216
2022-11-01T04:57:00.000000,ftx,ETH-PERP,31.972,1589.6,1589.5,153.743
2022-11-01T04:58:00.000000,ftx,ETH-PERP,80.849,1589.6,1589.5,67.388
2022-11-01T04:59:00.000000,ftx,ETH-PERP,89.72,1589.6,1589.5,117.804
2022-11-01T05:00:00.000000,ftx,ETH-PERP,59.363,1589.9,1589.8,272.165
2022-11-01T05:01:00.000000,ftx,ETH-PERP,193.36,1589.7,1589.6,12.061
