,time,exchange,symbol,ask_amount,ask_price,bid_price,bid_amount
40,2022-11-01T00:40:00.000000,ftx,BTC/USD,0.77,20478.0,20477.0,5.1683
41,2022-11-01T00:41:00.000000,ftx,BTC/USD,2.0734,20475.0,20474.0,1.7065
42,2022-11-01T00:42:00.000000,ftx,BTC/USD,0.3887,20472.0,20471.0,13.9535
43,2022-11-01T00:43:00.000000,ftx,BTC/USD,0.8468,20473.0,20472.0,3.2406
44,2022-11-01T00:44:00.000000,ftx,BTC/USD,19.7632,20473.0,20472.0,0.1745
45,2022-11-01T00:45:00.000000,ftx,BTC/USD,7.6715,20469.0,20468.0,2.1026
46,2022-11-01T00:46:00.000000,ftx,BTC/USD,2.0878,20465.0,20464.0,3.6945
47,2022-11-01T00:47:00.000000,ftx,BTC/USD,3.6737,20464.0,20463.0,9.5415
48,2022-11-01T00:48:00.000000,ftx,BTC/USD,7.2639,20458.0,20457.0,0.5849
49,2022-11-01T00:49:00.000000,ftx,BTC/USD,12.0308,20458.0,20457.0,0.4572
50,2022-11-01T00:50:00.000000,ftx,BTC/USD,6.2007,20453.0,20452.0,4.2952
51,2022-11-01T00:51:00.000000,ftx,BTC/USD,5.6106,20453.0,20452.0,3.4015
52,2022-11-01T00:52:00.000000,ftx,BTC/USD,3.8925,20450.0,20449.0,10.1225
53,2022-11-01T00:53:00.000000,ftx,BTC/USD,6.2184,20449.0,20448.0,1.6228
54,2022-11-01T00:54:00.000000,ftx,BTC/USD,0.9626,20452.0,20451.0,7.1558
55,2022-11-01T00:55:00.000000,ftx,BTC/USD,1.3958,20454.0,20453.0,17.3603
56,2022-11-01T00:56:00.000000,ftx,BTC/USD,3.0631,20448.0,20447.0,2.1851
57,2022-11-01T00:57:00.000000,ftx,BTC/USD,6.9593,20450.0,20449.0,2.4253
58,2022-11-01T00:58:00.000000,ftx,BTC/USD,0.0001,20454.0,20453.0,12.9626
59,2022-11-01T00:59:00.000000,ftx,BTC/USD,6.4744,20453.0,20452.0,0.2825
60,2022-11-01T01:00:00.000000,ftx,BTC/USD,2.9614,20457.0,20456.0,14.3354
61,2022-11-01T01:01:00.000000,ftx,BTC/USD,4.561,20457.0,20456.0,3.9255
62,2022-11-01T01:02:00.000000,ftx,BTC/USD,4.3011,20454.0,20453.0,3.1474
63,2022-11-01T01:03:00.000000,ftx,BTC/USD,3.2218,20461.0,20460.0,12.6423
64,2022-11-01T01:04:00.000000,ftx,BTC/USD,6.3209,20464.0,20463.0,6.4424
65,2022-11-01T01:05:00.000000,ftx,BTC/USD,3.788,20466.0,20465.0,5.5939
66,2022-11-01T01:06:00.000000,ftx,BTC/USD,4.2801,20467.0,20466.0,8.473
67,2022-11-01T01:07:00.000000,ftx,BTC/USD,2.4817,20468.0,20467.0,5.174
68,2022-11-01T01:08:00.000000,ftx,BTC/USD,1.2434,20467.0,20466.0,8.764
69,2022-11-01T01:09:00.000000,ftx,BTC/USD,2.0872,20467.0,20466.0,8.0262
70,2022-11-01T01:10:00.000000,ftx,BTC/USD,1.4139,20472.0,20471.0,5.9132
71,2022-11-01T01:11:00.000000,ftx,BTC/USD,1.2319,20472.0,20471.0,5.0674
72,2022-11-01T01:12:00.000000,ftx,BTC/USD,7.1288,20483.0,20482.0,2.2656
73,2022-11-01T01:13:00.000000,ftx,BTC/USD,24.9098,20481.0,20480.0,0.2025
74,2022-11-01T01:14:00.000000,ftx,BTC/USD,8.0967,20480.0,20479.0,0.8844
75,2022-11-01T01:15:00.000000,ftx,BTC/USD,5.2239,20468.0,20467.0,1.5893
76,2022-11-01T01:16:00.000000,ftx,BTC/USD,2.2753,20464.0,20463.0,31.2628
77,2022-11-01T01:17:00.000000,ftx,BTC/USD,0.5489,20463.0,20462.0,11.2716
78,2022-11-01T01:18:00.000000,ftx,BTC/USD,11.383,20465.0,20464.0,0.2936
79,2022-11-01T01:19:00.000000,ftx,BTC/USD,0.7785,20467.0,20466.0,21.8513
80,2022-11-01T01:20:00.000000,ftx,BTC/USD,2.0864,20484.0,20483.0,6.3832
81,2022-11-01T01:21:00.000000,ftx,BTC/USD,2.4383,20511.0,20510.0,9.7576
82,2022-11-01T01:22:00.000000,ftx,BTC/USD,3.9832,20502.0,20501.0,11.2032
83,2022-11-01T01:23:00.000000,ftx,BTC/USD,9.2608,20502.0,20501.0,0.3279
84,2022-11-01T01:24:00.000000,ftx,BTC/USD,0.1844,20502.0,20501.0,20.6238
85,2022-11-01T01:25:00.000000,ftx,BTC/USD,7.0035,20501.0,20500.0,0.7251
86,2022-11-01T01:26:00.000000,ftx,BTC/USD,1.9463,20499.0,20498.0,14.8416
87,2022-11-01T01:27:00.000000,ftx,BTC/USD,0.21,20517.0,20516.0,21.1535
88,2022-11-01T01:28:00.000000,ftx,BTC/USD,0.5242,20517.0,20516.0,16.4279
89,2022-11-01T01:29:00.000000,ftx,BTC/USD,5.408,20520.0,20519.0,1.0242
90,2022-11-01T01:30:00.000000,ftx,BTC/USD,1.2824,20522.0,20521.0,4.8135
91,2022-11-01T01:31:00.000000,ftx,BTC/USD,1.1366,20545.0,20544.0,16.4183
92,2022-11-01T01:32:00.000000,ftx,BTC/USD,1.2973,20544.0,20543.0,10.607
93,2022-11-01T01:33:00.000000,ftx,BTC/USD,0.6851,20546.0,20545.0,6.3495
94,2022-11-01T01:34:00.000000,ftx,BTC/USD,8.2305,20540.0,20539.0,2.4392
95,2022-11-01T01:35:00.000000,ftx,BTC/USD,7.4971,20547.0,20546.0,5.0139
96,2022-11-01T01:36:00.000000,ftx,BTC/USD,0.4119,20546.0,20545.0,11.5783
97,2022-11-01T01:37:00.000000,ftx,BTC/USD,0.0086,20540.0,20539.0,22.512
98,2022-11-01T01:38:00.000000,ftx,BTC/USD,18.6663,20538.0,20537.0,1.8003
99,2022-11-01T01:39:00.000000,ftx,BTC/USD,4.2821,20533.0,20532.0,2.5625
100,2022-11-01T01:40:00.000000,ftx,BTC/USD,5.0312,20524.0,20523.0,13.4723
101,2022-11-01T01:41:00.000000,ftx,BTC/USD,2.7713,20515.0,20514.0,25.5465
102,2022-11-01T01:42:00.000000,ftx,BTC/USD,17.3552,20516.0,20515.0,0.0001
103,2022-11-01T01:43:00.000000,ftx,BTC/USD,0.5777,20513.0,20512.0,0.32
104,2022-11-01T01:44:00.000000,ftx,BTC/USD,10.4683,20512.0,20511.0,0.1617
105,2022-11-01T01:45:00.000000,ftx,BTC/USD,3.1122,20513.0,20512.0,14.4086
106,2022-11-01T01:46:00.000000,ftx,BTC/USD,0.6557,20512.0,20511.0,7.4654
107,2022-11-01T01:47:00.000000,ftx,BTC/USD,2.3364,20508.0,20507.0,4.8336
108,2022-11-01T01:48:00.000000,ftx,BTC/USD,6.368,20513.0,20512.0,0.3755
109,2022-11-01T01:49:00.000000,ftx,BTC/USD,12.476,20509.0,20508.0,0.3452
110,2022-11-01T01:50:00.000000,ftx,BTC/USD,2.7573,20502.0,20501.0,19.4525
111,2022-11-01T01:51:00.000000,ftx,BTC/USD,6.7209,20501.0,20500.0,1.195
112,2022-11-01T01:52:00.000000,ftx,BTC/USD,4.1181,20510.0,20509.0,0.5828
113,2022-11-01T01:53:00.000000,ftx,BTC/USD,13.315,20502.0,20501.0,0.5358
114,2022-11-01T01:54:00.000000,ftx,BTC/USD,3.151,20499.0,20498.0,12.8676
115,2022-11-01T01:55:00.000000,ftx,BTC/USD,10.5559,20500.0,20499.0,1.0755
116,2022-11-01T01:56:00.000000,ftx,BTC/USD,2.7079,20501.0,20500.0,10.2559
117,2022-11-01T01:57:00.000000,ftx,BTC/USD,6.8376,20501.0,20500.0,1.7412
118,2022-11-01T01:58:00.000000,ftx,BTC/USD,2.9734,20500.0,20499.0,4.0815
119,2022-11-01T01:59:00.000000,ftx,BTC/USD,1.7588,20511.0,20510.0,12.5132
120,2022-11-01T02:00:00.000000,ftx,BTC/USD,3.0858,20509.0,20508.0,7.3112
121,2022-11-01T02:01:00.000000,ftx,BTC/USD,0.6194,20515.0,20514.0,12.4676
122,2022-11-01T02:02:00.000000,ftx,BTC/USD,3.7027,20512.0,20511.0,7.9108
123,2022-11-01T02:03:00.000000,ftx,BTC/USD,2.5962,20498.0,20497.0,2.9768
124,2022-11-01T02:04:00.000000,ftx,BTC/USD,6.9551,20498.0,20497.0,1.2748
125,2022-11-01T02:05:00.000000,ftx,BTC/USD,0.5657,20506.0,20505.0,6.365
126,2022-11-01T02:06:00.000000,ftx,BTC/USD,12.7113,20508.0,20507.0,0.8433
127,2022-11-01T02:07:00.000000,ftx,BTC/USD,0.3732,20510.0,20509.0,12.2646
128,2022-11-01T02:08:00.000000,ftx,BTC/USD,1.5484,20513.0,20512.0,8.079
129,2022-11-01T02:09:00.000000,ftx,BTC/USD,4.5801,20509.0,20508.0,2.2164
130,2022-11-01T02:10:00.000000,ftx,BTC/USD,1.6589,20507.0,20506.0,18.9071
131,2022-11-01T02:11:00.000000,ftx,BTC/USD,0.6091,20502.0,20501.0,11.9315
132,2022-11-01T02:12:00.000000,ftx,BTC/USD,0.2071,20502.0,20501.0,8.6317
133,2022-11-01T02:13:00.000000,ftx,BTC/USD,2.0504,20503.0,20502.0,4.0039
134,2022-11-01T02:14:00.000000,ftx,BTC/USD,1.4821,20510.0,20509.0,4.659
135,2022-11-01T02:15:00.000000,ftx,BTC/USD,10.8072,20504.0,20503.0,8.8417
136,2022-11-01T02:16:00.000000,ftx,BTC/USD,2.317,20495.0,20494.0,4.198
137,2022-11-01T02:17:00.000000,ftx,BTC/USD,5.4542,20500.0,20499.0,0.4342
138,2022-11-01T02:18:00.000000,ftx,BTC/USD,6.4519,20498.0,20497.0,1.3747
139,2022-11-01T02:19:00.000000,ftx,BTC/USD,2.2125,20497.0,20496.0,10.6041
140,2022-11-01T02:20:00.000000,ftx,BTC/USD,1.6445,20504.0,20503.0,5.5751
141,2022-11-01T02:21:00.000000,ftx,BTC/USD,0.6346,20500.0,20499.0,12.9361
142,2022-11-01T02:22:00.000000,ftx,BTC/USD,4.33,20503.0,20502.0,2.0341
143,2022-11-01T02:23:00.000000,ftx,BTC/USD,6.2512,20497.0,20496.0,2.5078
144,2022-11-01T02:24:00.000000,ftx,BTC/USD,2.344,20499.0,20498.0,7.97
145,2022-11-01T02:25:00.000000,ftx,BTC/USD,5.2073,20511.0,20510.0,0.6628
146,2022-11-01T02:26:00.000000,ftx,BTC/USD,8.3234,20505.0,20504.0,0.963
147,2022-11-01T02:27:00.000000,ftx,BTC/USD,3.1564,20505.0,20504.0,1.6307
148,2022-11-01T02:28:00.000000,ftx,BTC/USD,6.6337,20506.0,20505.0,0.1904
149,2022-11-01T02:29:00.000000,ftx,BTC/USD,6.5004,20505.0,20504.0,0.7894
150,2022-11-01T02:30:00.000000,ftx,BTC/USD,0.1756,20513.0,20512.0,11.1858
151,2022-11-01T02:31:00.000000,ftx,BTC/USD,4.2264,20518.0,20517.0,1.283
152,2022-11-01T02:32:00.000000,ftx,BTC/USD,5.6394,20514.0,20513.0,0.3859
153,2022-11-01T02:33:00.000000,ftx,BTC/USD,4.4399,20515.0,20514.0,2.7171
154,2022-11-01T02:34:00.000000,ftx,BTC/USD,10.6119,20510.0,20509.0,2.6349
155,2022-11-01T02:35:00.000000,ftx,BTC/USD,2.9314,20530.0,20529.0,3.6972
156,2022-11-01T02:36:00.000000,ftx,BTC/USD,2.2871,20536.0,20535.0,2.7381
157,2022-11-01T02:37:00.000000,ftx,BTC/USD,3.6624,20535.0,20534.0,4.5588
158,2022-11-01T02:38:00.000000,ftx,BTC/USD,9.6311,20537.0,20536.0,0.1391
159,2022-11-01T02:39:00.000000,ftx,BTC/USD,7.2944,20529.0,20528.0,0.8293
160,2022-11-01T02:40:00.000000,ftx,BTC/USD,0.4455,20530.0,20529.0,6.4285
161,2022-11-01T02:41:00.000000,ftx,BTC/USD,7.1683,20532.0,20531.0,1.8235
162,2022-11-01T02:42:00.000000,ftx,BTC/USD,17.744,20530.0,20529.0,1.0089
163,2022-11-01T02:43:00.000000,ftx,BTC/USD,4.692,20535.0,20534.0,1.6734
164,2022-11-01T02:44:00.000000,ftx,BTC/USD,1.6229,20535.0,20534.0,7.0428
165,2022-11-01T02:45:00.000000,ftx,BTC/USD,1.6959,20539.0,20538.0,9.3006
166,2022-11-01T02:46:00.000000,ftx,BTC/USD,9.2307,20540.0,20539.0,5.3934
167,2022-11-01T02:47:00.000000,ftx,BTC/USD,1.3141,20547.0,20546.0,18.9747
168,2022-11-01T02:48:00.000000,ftx,BTC/USD,8.9302,20549.0,20548.0,2.3421
169,2022-11-01T02:49:00.000000,ftx,BTC/USD,2.6603,20557.0,20556.0,3.2946
170,2022-11-01T02:50:00.000000,ftx,BTC/USD,0.3596,20576.0,20575.0,6.3317
171,2022-11-01T02:51:00.000000,ftx,BTC/USD,1.3124,20575.0,20574.0,16.8341
172,2022-11-01T02:52:00.000000,ftx,BTC/USD,3.697,20576.0,20575.0,4.3502
173,2022-11-01T02:53:00.000000,ftx,BTC/USD,1.412,20572.0,20571.0,8.4314
174,2022-11-01T02:54:00.000000,ftx,BTC/USD,7.1273,20573.0,20572.0,1.6116
175,2022-11-01T02:55:00.000000,ftx,BTC/USD,6.1133,20568.0,20567.0,1.8183
176,2022-11-01T02:56:00.000000,ftx,BTC/USD,2.096,20575.0,20574.0,4.855
177,2022-11-01T02:57:00.000000,ftx,BTC/USD,2.6682,20571.0,20570.0,3.3403
178,2022-11-01T02:58:00.000000,ftx,BTC/USD,8.4229,20581.0,20580.0,2.3348
179,2022-11-01T02:59:00.000000,ftx,BTC/USD,1.2186,20575.0,20574.0,5.1196
180,2022-11-01T03:00:00.000000,ftx,BTC/USD,11.9258,20570.0,20569.0,0.1723
181,2022-11-01T03:01:00.000000,ftx,BTC/USD,3.3692,20580.0,20579.0,5.6021
182,2022-11-01T03:02:00.000000,ftx,BTC/USD,17.9874,20581.0,20580.0,15.5027
183,2022-11-01T03:03:00.000000,ftx,BTC/USD,7.608,20579.0,20578.0,2.9239
184,2022-11-01T03:04:00.000000,ftx,BTC/USD,22.4047,20564.0,20563.0,0.3761
185,2022-11-01T03:05:00.000000,ftx,BTC/USD,0.3014,20547.0,20546.0,8.1721
186,2022-11-01T03:06:00.000000,ftx,BTC/USD,15.6332,20548.0,20547.0,0.239
187,2022-11-01T03:07:00.000000,ftx,BTC/USD,0.2002,20550.0,20549.0,9.7108
188,2022-11-01T03:08:00.000000,ftx,BTC/USD,21.6246,20553.0,20552.0,0.331
189,2022-11-01T03:09:00.000000,ftx,BTC/USD,0.6753,20551.0,20550.0,9.1405
190,2022-11-01T03:10:00.000000,ftx,BTC/USD,3.7467,20549.0,20548.0,4.5442
191,2022-11-01T03:11:00.000000,ftx,BTC/USD,4.5025,20544.0,20543.0,1.8784
192,2022-11-01T03:12:00.000000,ftx,BTC/USD,3.1576,20526.0,20525.0,5.842
193,2022-11-01T03:13:00.000000,ftx,BTC/USD,7.2289,20529.0,20528.0,2.0968
194,2022-11-01T03:14:00.000000,ftx,BTC/USD,10.4705,20510.0,20509.0,0.2125
195,2022-11-01T03:15:00.000000,ftx,BTC/USD,0.0745,20525.0,20524.0,5.1803
196,2022-11-01T03:16:00.000000,ftx,BTC/USD,10.1292,20509.0,20508.0,0.2165
197,2022-11-01T03:17:00.000000,ftx,BTC/USD,6.8192,20503.0,20502.0,1.9722
198,2022-11-01T03:18:00.000000,ftx,BTC/USD,6.482,20505.0,20504.0,0.7824
199,2022-11-01T03:19:00.000000,ftx,BTC/USD,4.2411,20510.0,20509.0,6.8267
200,2022-11-01T03:20:00.000000,ftx,BTC/USD,8.7205,20504.0,20503.0,0.4189
201,2022-11-01T03:21:00.000000,ftx,BTC/USD,1.6099,20503.0,20502.0,6.4222
202,2022-11-01T03:22:00.000000,ftx,BTC/USD,0.5313,20505.0,20504.0,13.4159
203,2022-11-01T03:23:00.000000,ftx,BTC/USD,0.5506,20505.0,20504.0,13.3561
204,2022-11-01T03:24:00.000000,ftx,BTC/USD,6.2739,20504.0,20503.0,3.9287
205,2022-11-01T03:25:00.000000,ftx,BTC/USD,13.6302,20499.0,20498.0,0.8098
206,2022-11-01T03:26:00.000000,ftx,BTC/USD,6.9835,20500.0,20499.0,2.2302
207,2022-11-01T03:27:00.000000,ftx,BTC/USD,13.7085,20500.0,20499.0,0.8201
208,2022-11-01T03:28:00.000000,ftx,BTC/USD,5.9551,20501.0,20500.0,5.8806
209,2022-11-01T03:29:00.000000,ftx,BTC/USD,9.7833,20497.0,20496.0,0.3217
210,2022-11-01T03:30:00.000000,ftx,BTC/USD,10.1715,20497.0,20496.0,0.5404
211,2022-11-01T03:31:00.000000,ftx,BTC/USD,16.9779,20491.0,20490.0,0.1525
212,2022-11-01T03:32:00.000000,ftx,BTC/USD,3.2719,20476.0,20475.0,9.6708
213,2022-11-01T03:33:00.000000,ftx,BTC/USD,6.2027,20478.0,20477.0,1.2601
214,2022-11-01T03:34:00.000000,ftx,BTC/USD,2.5191,20481.0,20480.0,5.0658
215,2022-11-01T03:35:00.000000,ftx,BTC/USD,0.2458,20482.0,20481.0,10.9648
216,2022-11-01T03:36:00.000000,ftx,BTC/USD,0.2413,20492.0,20490.0,1.4676
217,2022-11-01T03:37:00.000000,ftx,BTC/USD,1.7919,20493.0,20492.0,8.3057
218,2022-11-01T03:38:00.000000,ftx,BTC/USD,9.3792,20489.0,20488.0,0.3397
219,2022-11-01T03:39:00.000000,ftx,BTC/USD,11.4553,20489.0,20488.0,0.2038
220,2022-11-01T03:40:00.000000,ftx,BTC/USD,0.3531,20491.0,20490.0,10.7171
221,2022-11-01T03:41:00.000000,ftx,BTC/USD,0.8498,20484.0,20483.0,13.4026
222,2022-11-01T03:42:00.000000,ftx,BTC/USD,1.6182,20490.0,20489.0,20.1402
223,2022-11-01T03:43:00.000000,ftx,BTC/USD,3.9322,20490.0,20489.0,3.0791
224,2022-11-01T03:44:00.000000,ftx,BTC/USD,0.5627,20488.0,20487.0,13.2807
225,2022-11-01T03:45:00.000000,ftx,BTC/USD,0.4648,20487.0,20486.0,8.816
226,2022-11-01T03:46:00.000000,ftx,BTC/USD,0.327,20485.0,20484.0,11.2657
227,2022-11-01T03:47:00.000000,ftx,BTC/USD,13.388,20482.0,20481.0,0.0023
228,2022-11-01T03:48:00.000000,ftx,BTC/USD,2.7552,20481.0,20480.0,22.307
229,2022-11-01T03:49:00.000000,ftx,BTC/USD,0.1792,20484.0,20483.0,22.2586
230,2022-11-01T03:50:00.000000,ftx,BTC/USD,1.0215,20481.0,20480.0,6.6395
231,2022-11-01T03:51:00.000000,ftx,BTC/USD,2.6978,20494.0,20493.0,8.4551
232,2022-11-01T03:52:00.000000,ftx,BTC/USD,3.1616,20497.0,20496.0,1.6019
233,2022-11-01T03:53:00.000000,ftx,BTC/USD,1.731,20499.0,20498.0,2.9785
234,2022-11-01T03:54:00.000000,ftx,BTC/USD,1.9572,20501.0,20500.0,10.9728
235,2022-11-01T03:55:00.000000,ftx,BTC/USD,10.2523,20501.0,20500.0,1.8746
236,2022-11-01T03:56:00.000000,ftx,BTC/USD,7.4472,20499.0,20498.0,1.0663
237,2022-11-01T03:57:00.000000,ftx,BTC/USD,11.0783,20481.0,20480.0,1.051
238,2022-11-01T03:58:00.000000,ftx,BTC/USD,0.2677,20484.0,20483.0,16.655
239,2022-11-01T03:59:00.000000,ftx,BTC/USD,12.669,20482.0,20481.0,0.398
240,2022-11-01T04:00:00.000000,ftx,BTC/USD,9.0393,20482.0,20481.0,1.9404
241,2022-11-01T04:01:00.000000,ftx,BTC/USD,9.2548,20482.0,20481.0,2.4455
242,2022-11-01T04:02:00.000000,ftx,BTC/USD,3.8775,20482.0,20481.0,3.69
243,2022-11-01T04:03:00.000000,ftx,BTC/USD,0.1974,20482.0,20481.0,8.4226
244,2022-11-01T04:04:00.000000,ftx,BTC/USD,0.297,20485.0,20484.0,8.8488
245,2022-11-01T04:05:00.000000,ftx,BTC/USD,11.6457,20486.0,20485.0,1.9587
246,2022-11-01T04:06:00.000000,ftx,BTC/USD,6.2271,20484.0,20483.0,2.8012
247,2022-11-01T04:07:00.000000,ftx,BTC/USD,8.2525,20481.0,20480.0,0.1904
248,2022-11-01T04:08:00.000000,ftx,BTC/USD,0.5979,20467.0,20466.0,15.7221
249,2022-11-01T04:09:00.000000,ftx,BTC/USD,1.1725,20473.0,20472.0,7.3179
250,2022-11-01T04:10:00.000000,ftx,BTC/USD,9.0927,20471.0,20470.0,0.6463
251,2022-11-01T04:11:00.000000,ftx,BTC/USD,0.4418,20471.0,20470.0,15.279
252,2022-11-01T04:12:00.000000,ftx,BTC/USD,1.5968,20473.0,20472.0,8.8241
253,2022-11-01T04:13:00.000000,ftx,BTC/USD,5.1284,20475.0,20474.0,1.1673
254,2022-11-01T04:14:00.000000,ftx,BTC/USD,0.0544,20479.0,20478.0,9.7245
255,2022-11-01T04:15:00.000000,ftx,BTC/USD,2.4939,20479.0,20478.0,3.7572
256,2022-11-01T04:16:00.000000,ftx,BTC/USD,10.8613,20481.0,20480.0,0.435
257,2022-11-01T04:17:00.000000,ftx,BTC/USD,8.5925,20488.0,20487.0,0.7073
258,2022-11-01T04:18:00.000000,ftx,BTC/USD,0.6796,20489.0,20488.0,11.2569
259,2022-11-01T04:19:00.000000,ftx,BTC/USD,0.6608,20489.0,20488.0,7.198
260,2022-11-01T04:20:00.000000,ftx,BTC/USD,2.8699,20496.0,20495.0,4.6269
261,2022-11-01T04:21:00.000000,ftx,BTC/USD,7.4994,20500.0,20499.0,3.0802
262,2022-11-01T04:22:00.000000,ftx,BTC/USD,7.4533,20493.0,20492.0,2.5406
263,2022-11-01T04:23:00.000000,ftx,BTC/USD,9.537,20502.0,20501.0,0.4309
264,2022-11-01T04:24:00.000000,ftx,BTC/USD,8.9751,20506.0,20505.0,0.1655
265,2022-11-01T04:25:00.000000,ftx,BTC/USD,1.4252,20502.0,20501.0,13.6736
266,2022-11-01T04:26:00.000000,ftx,BTC/USD,0.1771,20491.0,20490.0,7.2243
267,2022-11-01T04:27:00.000000,ftx,BTC/USD,6.4443,20493.0,20492.0,0.8096
268,2022-11-01T04:28:00.000000,ftx,BTC/USD,2.5723,20486.0,20485.0,2.9005
269,2022-11-01T04:29:00.000000,ftx,BTC/USD,9.8062,20480.0,20479.0,2.3965
270,2022-11-01T04:30:00.000000,ftx,BTC/USD,0.1956,20480.0,20479.0,7.0036
271,2022-11-01T04:31:00.000000,ftx,BTC/USD,0.2781,20474.0,20473.0,14.5008
272,2022-11-01T04:32:00.000000,ftx,BTC/USD,0.0003,20483.0,20482.0,9.3156
273,2022-11-01T04:33:00.000000,ftx,BTC/USD,0.1018,20481.0,20480.0,13.5431
274,2022-11-01T04:34:00.000000,ftx,BTC/USD,0.3905,20488.0,20487.0,7.8154
275,2022-11-01T04:35:00.000000,ftx,BTC/USD,0.8808,20493.0,20492.0,8.9147
276,2022-11-01T04:36:00.000000,ftx,BTC/USD,0.133,20499.0,20498.0,10.842
277,2022-11-01T04:37:00.000000,ftx,BTC/USD,2.3962,20506.0,20505.0,7.2135
278,2022-11-01T04:38:00.000000,ftx,BTC/USD,1.0114,20509.0,20508.0,22.3653
279,2022-11-01T04:39:00.000000,ftx,BTC/USD,11.3877,20508.0,20507.0,0.6411
280,2022-11-01T04:40:00.000000,ftx,BTC/USD,6.792,20514.0,20513.0,1.0273
281,2022-11-01T04:41:00.000000,ftx,BTC/USD,2.2543,20516.0,20515.0,18.4246
282,2022-11-01T04:42:00.000000,ftx,BTC/USD,6.9152,20514.0,20513.0,0.6
283,2022-11-01T04:43:00.000000,ftx,BTC/USD,2.8156,20505.0,20504.0,13.8162
284,2022-11-01T04:44:00.000000,ftx,BTC/USD,8.1803,20507.0,20506.0,8.1429
